index,mse,js_per_seq,js_conc,poiss,pr_corr,sp_corr,targets,pred type,eval type,bin_size,data_dir,l_rate,loss_fn,model_fn,num_epochs,window_size,run_dir
0,1.5342371,0.23667601,0.2882096235204936,0.14635704,0.691648202821254,0.591526713469151,DND-41,raw,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,4.108003,0.12059235,0.20211684860136792,-0.2989876,0.6916482004692343,0.591526713469151,DND-41,scaled,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,0.49958974,0.15581974,0.20413359249248764,0.4265189,0.5990870906945966,0.5446950710108605,K562,raw,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,2.5329025,0.08224885,0.14101212251492806,-0.066833906,0.5990870914343911,0.5446950710108605,K562,scaled,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,1.0025169,0.22045445,0.26030302747181494,0.24404947,0.6768825659292741,0.5995542347696879,RWPE2,raw,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,3.4239986,0.10882633,0.16384263292288692,-0.22343402,0.6768825620869361,0.5995542347696879,RWPE2,scaled,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,0.668982,0.18117206,0.2236882270221348,0.30888832,0.7325632534121034,0.6627388535031847,GM23338,raw,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,2.7887287,0.092581086,0.1532427172295533,-0.19011219,0.7325632572509005,0.6627388535031847,GM23338,scaled,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,0.5988485,0.1574115,0.210173184659112,0.37122372,0.6586051110392911,0.6031847133757962,A549,raw,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,2.3675015,0.09235956,0.1569303482565142,-0.19834132,0.6586051050358176,0.6031847133757962,A549,scaled,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,0.5745208,0.16608453,0.20166555032605027,0.3294997,0.6965879569643467,0.6190703597580388,NCI-H929,raw,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,2.37795,0.085067265,0.13153753064079185,-0.2700598,0.6965879838701149,0.6190703597580388,NCI-H929,scaled,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,0.8150112,0.19600117,0.22655539665925448,0.27401236,0.675199655391766,0.5894216133942162,HG03575,raw,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,2.6553552,0.097633325,0.1404294933163888,-0.34772462,0.6751996484941392,0.5894216133942162,HG03575,scaled,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,1.3054447,0.25148124,0.2935886690797429,0.23953992,0.5580930194389304,0.4793906643791161,PC-3,raw,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,4.1470504,0.1352684,0.19276385645840888,-0.13307352,0.5580930153312992,0.4793906643791161,PC-3,scaled,idr,2048,datasets/complete/peak_centered/i_3072_w_1/,0.001,poisson,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_010519-7k3pmgkn
0,0.56246734,0.21036918,0.27794517532912677,,0.5207904497092949,0.3520712523665424,GM21381,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
1,0.6816693,0.21730264,0.3129638329061092,,0.618409181115902,0.5656077901349325,GM23338,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
2,0.49875328,0.20451348,0.2905874751076347,,0.5920041018875878,0.6256761981702154,HepG2,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
3,1.0368122,0.3031465,0.3587111686000435,,0.5524942211676145,0.447748263172705,RWPE2,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
4,0.7966283,0.32021323,0.3652817802467776,,0.40493270575009244,0.25337253990745784,HG03575,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
5,0.3402087,0.16861607,0.2605376280554922,,0.625300690592746,0.5668845286237301,K562,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
6,0.74236,0.36667854,0.41918995079050975,,0.4852087108916778,0.31105452146942264,DND-41,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
7,0.6152826,0.19646257,0.2998637287268489,,0.5444119160908936,0.4476414864631107,GM12878,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
8,0.28989688,0.16443108,0.24118142970676346,,0.668770658389632,0.6424296956913246,A549,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
9,0.5851015,0.28907552,0.34584389530660364,,0.6254911227383017,0.42048612094488036,HCT116,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
10,0.9814581,0.33956707,0.4087539132832079,,0.5156023614813032,0.32994805898332613,IMR-90,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
11,0.5016448,0.18157323,0.25928949877162527,,0.570979191548594,0.46858013620693295,NCI-H929,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
12,0.32546264,0.28849462,0.3443775950228471,,0.6091452888765914,0.4510575207435477,Panc1,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
13,1.3483797,0.34151953,0.4326691951447613,,0.4919548266187691,0.28904516477223374,PC-3,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
14,0.80404806,0.31375453,0.38842021520063497,,0.5691593099027833,0.34747437878304555,MCF,raw,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,1.4972532,0.12441259,0.17725031824043017,,0.5207904498669695,0.35207125221184576,GM21381,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
1,1.5096744,0.19227582,0.24215127304836587,,0.6184091812998731,0.5656077913001105,GM23338,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
2,1.3856143,0.17006445,0.21817244340308536,,0.5920041016695002,0.6256762030989483,HepG2,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
3,1.8057233,0.18338358,0.24860622386698714,,0.5524942209390804,0.4477482581352391,RWPE2,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
4,1.7444668,0.14281943,0.19031901934063697,,0.4049327056760683,0.2533725384744439,HG03575,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
5,1.2805238,0.12836052,0.16972447581704017,,0.6253006906941532,0.566884527832589,K562,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
6,1.6321934,0.17295493,0.2452813165124868,,0.48520871059884796,0.3110545209599992,DND-41,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
7,1.4461377,0.15860866,0.21745878847244746,,0.5444119161447578,0.44764148705498163,GM12878,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
8,1.2651603,0.126355,0.18164780305194872,,0.668770658400794,0.6424296973820227,A549,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
9,1.5506371,0.15976259,0.2357002461187739,,0.6254911226998747,0.4204861235595468,HCT116,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
10,1.7554755,0.20851083,0.26795259432567997,,0.5156023613038866,0.3299480581142493,IMR-90,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
11,1.4457979,0.12519927,0.1756846957466377,,0.5709791915720227,0.468580134496905,NCI-H929,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
12,1.2628342,0.13141094,0.18834824221038637,,0.6091452892036434,0.4510575209830009,Panc1,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
13,2.0341313,0.22068936,0.29793574910082526,,0.4919548266619034,0.2890451664932549,PC-3,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
14,1.7216957,0.19342564,0.26902183823589965,,0.5691593100480276,0.3474743810705396,MCF,scaled,whole,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,3.1114936,0.28478068,0.3194293780793587,,0.7570877441216038,0.5585840076397985,MCF,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,5.307023,0.20821606,0.25397249971411906,-0.54227215,0.7570877437894761,0.5585840076397985,MCF,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,1.4925702,0.22142115,0.24924335866467068,0.0062367055,0.826985977523221,0.6812435235513019,Panc1,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,3.9511971,0.1402317,0.18388215199622676,-0.4549495,0.8269859780913499,0.6812435235513019,Panc1,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,1.7463522,0.23284161,0.26555705603991864,,0.7596546207531911,0.6172239419680535,GM12878,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,4.1985555,0.17561713,0.20937377089523979,,0.7596546208944336,0.6172239419680535,GM12878,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,2.0514498,0.24344075,0.2646877076689751,0.022377068,0.7764634093305393,0.5848045958253418,GM21381,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,3.969998,0.15448032,0.18653332349532586,-0.53677505,0.7764634103316554,0.5848045958253418,GM21381,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,2.5756433,0.25076887,0.2854783185911792,,0.8313073369429983,0.6078714500159796,HCT116,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,4.300339,0.1780064,0.22602954200596123,,0.831307337707711,0.6078714500159796,HCT116,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,1.9000598,0.2493303,0.28032035302056385,,0.7181394288005776,0.636146140620499,HepG2,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,4.38546,0.17361113,0.2059394369482894,,0.7181394287438929,0.636146140620499,HepG2,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,2.754387,0.2945569,0.31584967415985915,,0.7509306121798057,0.5574798219085826,IMR-90,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,5.8220925,0.20229958,0.2329880686066727,,0.7509306127208998,0.5574798219085826,IMR-90,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,4.905545,0.3157447,0.34759242296981563,-0.23801395,0.7527825795530142,0.5372323352454961,DND-41,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,7.547651,0.20733494,0.2604937280441689,-0.63856184,0.7527825798774909,0.5372323352454961,DND-41,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,1.2167549,0.20804103,0.241738780473371,0.27892008,0.7425641900732766,0.6328869943204894,K562,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,3.37801,0.14262389,0.18006297976672558,-0.17412664,0.7425641896597288,0.6328869943204894,K562,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,3.1444201,0.29186943,0.31386195465074546,,0.7767531254981462,0.576694644055168,RWPE2,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,5.68046,0.19861361,0.22936430269497865,-0.57649046,0.7767531258944568,0.576694644055168,RWPE2,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,1.739522,0.24655566,0.2722957889918077,,0.7589331946412765,0.6569655063733734,GM23338,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,4.1294007,0.18279174,0.21290616319980193,,0.7589331949551973,0.6569655063733734,GM23338,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,1.2610091,0.1975529,0.23382212278422476,0.20586637,0.7830163423925552,0.6815097660399385,A549,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,3.025921,0.14301094,0.1850789745853967,-0.33893955,0.7830163425029221,0.6815097660399385,A549,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,1.2662691,0.21655816,0.23915544772390523,0.1767419,0.7717696380125731,0.6347044479435976,NCI-H929,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,3.0459056,0.14325188,0.17132377011895697,-0.40412176,0.771769637782837,0.6347044479435976,NCI-H929,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,2.724209,0.29296073,0.30833095515253317,-0.009705799,0.7647767219310594,0.503890897481007,HG03575,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,4.588208,0.16470595,0.19082340718222668,-0.59814173,0.7647767226677398,0.503890897481007,HG03575,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,3.153262,0.2963291,0.3235906123364235,-0.110146604,0.7490688735706049,0.5512278245297481,PC-3,raw,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,5.901075,0.22288224,0.25730177837584534,-0.49796712,0.74906887382305,0.5512281241392695,PC-3,scaled,idr,256,datasets/complete/peak_centered/i_3072_w_1/,0.001,mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002803-xmg3b4lu
0,4241269.0,,0.5230670586039909,,0.5170642120195815,0.37361839897615545,GM21381,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
1,14346693.0,,0.644693758735842,,0.638582485327119,0.573991739297042,GM23338,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
2,4073535.0,,0.4765120933014828,,0.6116107012055614,0.6528054492914425,HepG2,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
3,5675653.0,,0.5934753786747,,0.5653463086400349,0.4972137691511014,RWPE2,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
4,6091463.0,,0.3869114405366501,,0.41819267590245246,0.31923647504531594,HG03575,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
5,10332722.0,,0.7037822830153995,,0.6229949814417334,0.5984520241975768,K562,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
6,3308872.2,,0.6766685437973494,,0.4944399608398159,0.36470914851455716,DND-41,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
7,4018152.2,,0.5130548288406396,,0.5197139356439157,0.42650160058790276,GM12878,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
8,8521698.0,,0.6773176863604577,,0.6786519822068243,0.6778033917611966,A549,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
9,3504685.0,,0.46405372482891233,,0.6250073762829146,0.4711894175343801,HCT116,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
10,5333233.0,,0.6069277750044763,,0.5138168266867875,0.37596005110871056,IMR-90,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
11,6213103.0,,0.6498238095496081,,0.5689570524520369,0.47464077776172625,NCI-H929,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
12,9721141.0,,0.6873072440687125,,0.6260695675352903,0.5014561206751679,Panc1,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
13,3712210.2,,0.5778736908584476,,0.4718006715516348,0.2914620094534794,PC-3,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
14,3386326.5,,0.5642263623561027,,0.5597233076678907,0.3787593029526703,MCF,raw,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
0,8.741727,,0.5492922629242925,,0.5170642117043561,0.3736184013388559,GM21381,scaled,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
1,2.0078378,,0.31163565787839353,,-0.6385824850941478,-0.5739916977763414,GM23338,scaled,whole,1024,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_005138-ap7fnkhu
