0,1,2
GM23338,0.6383940577507019,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
HepG2,0.6699190735816956,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
RWPE2,0.6803310513496399,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
HG03575,0.8932880759239197,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
K562,0.7409111261367798,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
DND-41,0.7779654264450073,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
GM12878,0.6788785457611084,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
A549,0.8905584216117859,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
HCT116,0.9042302370071411,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
IMR-90,0.6384086012840271,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
NCI-H929,0.8700029850006104,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
Panc1,0.7129389047622681,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
PC-3,0.6921346187591553,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
MCF,0.8485916256904602,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
GM21381,0.001634853077121079,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
GM23338,-0.00045308921835385263,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
HepG2,0.003798187244683504,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
RWPE2,0.0010471277637407184,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
HG03575,0.0003766817389987409,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
K562,-0.0006203220691531897,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
DND-41,0.04205266758799553,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
GM12878,0.004814354702830315,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
A549,-0.0002879338862840086,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
HCT116,-0.0018848590552806854,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
IMR-90,0.0005568286869674921,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
NCI-H929,0.015212945640087128,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
Panc1,-0.00018080964218825102,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
PC-3,0.0012990398099645972,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
MCF,-0.0003643536183517426,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-t849g1l7
GM21381,0.8918116092681885,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_004008-vw9w2k0l
GM23338,0.6266408562660217,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_004008-vw9w2k0l
HepG2,0.5983516573905945,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_004008-vw9w2k0l
RWPE2,0.6594290137290955,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_004008-vw9w2k0l
HG03575,0.8881666660308838,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_004008-vw9w2k0l
K562,0.729341983795166,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_004008-vw9w2k0l
